,name,moves
254,Sceptile,"['Leaf Blade', 'Pound', 'Leer', 'Quick Attack', 'Leafage', 'Mega Drain', 'Detect', 'Quick Guard', 'Assurance', 'Giga Drain', 'Slam', 'Double Team', 'Screech', 'Endeavor', 'Leaf Storm', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Acrobatics', 'Thief', 'Trailblaze', 'Facade', 'Aerial Ace', 'Bulldoze', 'Swift', 'Magical Leaf', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Dig', 'Bullet Seed', 'False Swipe', 'Brick Break', 'Body Slam', 'Thunder Punch', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Dragon Claw', 'Grass Knot', 'Rest', 'Rock Slide', 'Swords Dance', 'Dragon Dance', 'Substitute', 'X-Scissor', 'Crunch', 'Giga Drain', 'Dragon Pulse', 'Energy Ball', 'Helping Hand', 'Grassy Terrain', 'Grass Pledge', 'Earthquake', 'Giga Impact', 'Frenzy Plant', 'Outrage', 'Focus Blast', 'Leaf Storm', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Roar', 'Vacuum Wave', 'Solar Blade', 'Focus Punch', 'Grassy Glide', 'Scale Shot', 'Double-Edge', 'Endeavor', 'Throat Chop', 'Breaking Swipe', 'Dragon Cheer', 'Upper Hand', 'Double Kick', 'Absorb', 'Leech Seed', 'Slash', 'Dragon Breath', 'Synthesis', 'Worry Seed', 'Night Slash', 'False Swipe', 'Fury Cutter', 'X-scissor', 'Energy Ball', 'Shed Tail', 'Energy Ball']"
255,Torchic,"['Scratch', 'Growl', 'Ember', 'Quick Attack', 'Flame Charge', 'Detect', 'Sand Attack', 'Aerial Ace', 'Slash', 'Bounce', 'Focus Energy', 'Flamethrower', 'Feather Dance', 'Reversal', 'Flare Blitz', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Fire Spin', 'Facade', 'Aerial Ace', 'Swift', 'Rock Tomb', 'Flame Charge', 'Endure', 'Sunny Day', 'Dig', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Rest', 'Rock Slide', 'Swords Dance', 'Substitute', 'Will-O-Wisp', 'Heat Wave', 'Flamethrower', 'Helping Hand', 'Baton Pass', 'Reversal', 'Fire Blast', 'Fire Pledge', 'Overheat', 'Flare Blitz', 'Tera Blast', 'Uproar', 'Double-Edge', 'Temper Flare', 'Feather Dance', 'Curse', 'Peck', 'Counter', 'Crush Claw', 'Feint', 'Last Resort', 'Night Slash']"
256,Combusken,"['Double Kick', 'Scratch', 'Growl', 'Ember', 'Quick Attack', 'Flame Charge', 'Detect', 'Sand Attack', 'Aerial Ace', 'Slash', 'Bounce', 'Focus Energy', 'Blaze Kick', 'Bulk Up', 'Reversal', 'Flare Blitz', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Thief', 'Fire Spin', 'Facade', 'Aerial Ace', 'Swift', 'Rock Tomb', 'Flame Charge', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Dig', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Poison Jab', 'Rest', 'Rock Slide', 'Swords Dance', 'Substitute', 'Will-O-Wisp', 'Heat Wave', 'Flamethrower', 'Helping Hand', 'Baton Pass', 'Reversal', 'Fire Blast', 'Fire Pledge', 'Overheat', 'Focus Blast', 'Flare Blitz', 'Close Combat', 'Tera Blast', 'Vacuum Wave', 'Uproar', 'Focus Punch', 'Double-Edge', 'Temper Flare', 'Coaching', 'Feather Dance', 'Curse', 'Peck', 'Counter', 'Crush Claw', 'Feint', 'Last Resort', 'Night Slash', 'Flamethrower', 'Feather Dance', 'Flamethrower', 'Feather Dance']"
257,Blaziken,"['Blaze Kick', 'Scratch', 'Double Kick', 'Growl', 'Quick Attack', 'Flame Charge', 'Detect', 'Sand Attack', 'Aerial Ace', 'Slash', 'Bounce', 'Focus Energy', 'Bulk Up', 'Reversal', 'Flare Blitz', 'Brave Bird', 'Take Down', 'Agility', 'Mud-Slap', 'Protect', 'Low Kick', 'Acrobatics', 'Thief', 'Fire Spin', 'Facade', 'Aerial Ace', 'Bulldoze', 'Swift', 'Rock Tomb', 'Flame Charge', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Dig', 'Brick Break', 'U-turn', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Poison Jab', 'Rest', 'Rock Slide', 'Swords Dance', 'Substitute', 'Will-O-Wisp', 'Aura Sphere', 'Heat Wave', 'Flamethrower', 'Helping Hand', 'Baton Pass', 'Reversal', 'Fire Blast', 'Fire Pledge', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Blast Burn', 'Overheat', 'Focus Blast', 'Hyper Beam', 'Brave Bird', 'Flare Blitz', 'Close Combat', 'Solar Beam', 'Tera Blast', 'Roar', 'Knock Off', 'Vacuum Wave', 'Heat Crash', 'Uproar', 'Focus Punch', 'Double-Edge', 'Temper Flare', 'Coaching', 'Scorching Sands', 'Feather Dance', 'Curse', 'Upper Hand', 'Peck', 'Counter', 'Crush Claw', 'Feint', 'Last Resort', 'Night Slash', 'Fire Punch', 'Ember', 'Flamethrower', 'Feather Dance', 'Ember', 'Flamethrower', 'Feather Dance']"
258,Mudkip,"['Tackle', 'Growl', 'Water Gun', 'Rock Smash', 'Rock Throw', 'Protect', 'Supersonic', 'Water Pulse', 'Rock Slide', 'Take Down', 'Amnesia', 'Surf', 'Screech', 'Endeavor', 'Hydro Pump', 'Take Down', 'Mud-Slap', 'Protect', 'Water Pulse', 'Low Kick', 'Chilling Water', 'Facade', 'Icy Wind', 'Mud Shot', 'Rock Tomb', 'Avalanche', 'Endure', 'Rain Dance', 'Dig', 'Body Slam', 'Sleep Talk', 'Waterfall', 'Rest', 'Rock Slide', 'Substitute', 'Liquidation', 'Surf', 'Amnesia', 'Earth Power', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Water Pledge', 'Tera Blast', 'Roar', 'Uproar', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Muddy Water', 'Sludge Wave', 'Curse', 'Stomp', 'Double-Edge', 'Bite', 'Counter', 'Sludge', 'Curse', 'Mud-Slap', 'Mirror Coat', 'Ancient Power', 'Yawn', 'Wide Guard']"
259,Marshtomp,"['Mud Shot', 'Tackle', 'Growl', 'Water Gun', 'Rock Throw', 'Protect', 'Supersonic', 'Water Pulse', 'Rock Slide', 'Take Down', 'Amnesia', 'Muddy Water', 'Screech', 'Endeavor', 'Hydro Pump', 'Take Down', 'Mud-Slap', 'Protect', 'Water Pulse', 'Low Kick', 'Chilling Water', 'Facade', 'Bulldoze', 'Icy Wind', 'Mud Shot', 'Rock Tomb', 'Fling', 'Avalanche', 'Endure', 'Rain Dance', 'Dig', 'Brick Break', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Waterfall', 'Rest', 'Rock Slide', 'Substitute', 'Liquidation', 'Stealth Rock', 'Surf', 'Amnesia', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Water Pledge', 'Earthquake', 'Tera Blast', 'Roar', 'Sand Tomb', 'Uproar', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Muddy Water', 'Sludge Wave', 'Curse', 'Stomp', 'Double-Edge', 'Bite', 'Counter', 'Sludge', 'Curse', 'Mud-Slap', 'Mirror Coat', 'Ancient Power', 'Yawn', 'Wide Guard', 'Rock Smash', 'Rock Smash', 'Surf']"
260,Swampert,"['Tackle', 'Growl', 'Water Gun', 'Mud Shot', 'Rock Throw', 'Protect', 'Supersonic', 'Water Pulse', 'Rock Slide', 'Take Down', 'Amnesia', 'Muddy Water', 'Screech', 'Endeavor', 'Hydro Pump', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Water Pulse', 'Low Kick', 'Chilling Water', 'Facade', 'Bulldoze', 'Icy Wind', 'Mud Shot', 'Rock Tomb', 'Fling', 'Avalanche', 'Endure', 'Rain Dance', 'Dig', 'Brick Break', 'Bulk Up', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Waterfall', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Substitute', 'Liquidation', 'Stealth Rock', 'Surf', 'Amnesia', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Water Pledge', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Hydro Cannon', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Roar', 'Sand Tomb', 'Smack Down', 'Knock Off', 'High Horsepower', 'Uproar', 'Focus Punch', 'Weather Ball', 'Flip Turn', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Muddy Water', 'Sludge Wave', 'Curse', 'Hard Press', 'Stomp', 'Double-Edge', 'Bite', 'Counter', 'Sludge', 'Curse', 'Mud-Slap', 'Mirror Coat', 'Ancient Power', 'Yawn', 'Wide Guard', 'Surf', 'Earthquake', 'Rock Smash', 'Hammer Arm', 'Rock Smash', 'Surf']"
261,Poochyena,"['Tackle', 'Howl', 'Sand Attack', 'Bite', 'Leer', 'Roar', 'Swagger', 'Assurance', 'Scary Face', 'Taunt', 'Crunch', 'Yawn', 'Take Down', 'Sucker Punch', 'Play Rough', 'Take Down', 'Charm', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Trailblaze', 'Facade', 'Snarl', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Foul Play', 'Psychic Fangs', 'Sleep Talk', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Crunch', 'Shadow Ball', 'Hyper Voice', 'Play Rough', 'Helping Hand', 'Nasty Plot', 'Tera Blast', 'Roar', 'Spite', 'Super Fang', 'Uproar', 'Lash Out', 'Double-Edge', 'Endeavor', 'Poison Fang', 'Astonish', 'Covet']"
262,Mightyena,"['Snarl', 'Crunch', 'Fire Fang', 'Ice Fang', 'Thunder Fang', 'Thief', 'Sand Attack', 'Bite', 'Tackle', 'Howl', 'Leer', 'Roar', 'Swagger', 'Assurance', 'Scary Face', 'Taunt', 'Yawn', 'Take Down', 'Sucker Punch', 'Play Rough', 'Take Down', 'Charm', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Thief', 'Trailblaze', 'Facade', 'Snarl', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Foul Play', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Crunch', 'Shadow Ball', 'Hyper Voice', 'Play Rough', 'Helping Hand', 'Nasty Plot', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Roar', 'Spite', 'Super Fang', 'Uproar', 'Lash Out', 'Double-Edge', 'Endeavor', 'Throat Chop', 'Poison Fang', 'Astonish', 'Covet']"
263,Zigzagoon,[]
264,Linoone,[]
265,Wurmple,[]
266,Silcoon,[]
267,Beautifly,[]
268,Cascoon,[]
269,Dustox,[]
270,Lotad,"['Growl', 'Astonish', 'Absorb', 'Water Gun', 'Mist', 'Mega Drain', 'Flail', 'Bubble Beam', 'Leech Seed', 'Giga Drain', 'Rain Dance', 'Zen Headbutt', 'Energy Ball', 'Take Down', 'Protect', 'Water Pulse', 'Thief', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Magical Leaf', 'Icy Wind', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Swords Dance', 'Substitute', 'Giga Drain', 'Energy Ball', 'Surf', 'Ice Beam', 'Grassy Terrain', 'Blizzard', 'Solar Beam', 'Tera Blast', 'Uproar', 'Weather Ball', 'Grassy Glide', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Counter', 'Razor Leaf', 'Sweet Scent', 'Synthesis', 'Teeter Dance', 'Tickle']"
271,Lombre,"['Growl', 'Water Gun', 'Astonish', 'Teeter Dance', 'Absorb', 'Knock Off', 'Fake Out', 'Flail', 'Mist', 'Mega Drain', 'Fury Swipes', 'Bubble Beam', 'Leech Seed', 'Giga Drain', 'Zen Headbutt', 'Energy Ball', 'Hydro Pump', 'Take Down', 'Protect', 'Water Pulse', 'Thief', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Magical Leaf', 'Icy Wind', 'Mud Shot', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Waterfall', 'Metronome', 'Grass Knot', 'Rest', 'Swords Dance', 'Substitute', 'Giga Drain', 'Hyper Voice', 'Energy Ball', 'Encore', 'Surf', 'Ice Beam', 'Grassy Terrain', 'Hydro Pump', 'Blizzard', 'Solar Beam', 'Tera Blast', 'Knock Off', 'Uproar', 'Weather Ball', 'Grassy Glide', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Counter', 'Razor Leaf', 'Sweet Scent', 'Synthesis', 'Teeter Dance', 'Tickle', 'Rain Dance']"
272,Ludicolo,"['Fake Out', 'Rain Dance', 'Bubble Beam', 'Take Down', 'Protect', 'Water Pulse', 'Thief', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Swift', 'Magical Leaf', 'Icy Wind', 'Mud Shot', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Waterfall', 'Metronome', 'Grass Knot', 'Rest', 'Swords Dance', 'Substitute', 'Giga Drain', 'Hyper Voice', 'Energy Ball', 'Encore', 'Surf', 'Ice Spinner', 'Amnesia', 'Ice Beam', 'Grassy Terrain', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Focus Blast', 'Leaf Storm', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Knock Off', 'Uproar', 'Focus Punch', 'Weather Ball', 'Grassy Glide', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Counter', 'Razor Leaf', 'Sweet Scent', 'Synthesis', 'Teeter Dance', 'Tickle', 'Growl', 'Mist', 'Water Gun', 'Hydro Pump', 'Absorb', 'Mega Drain', 'Fury Swipes', 'Flail', 'Knock Off', 'Teeter Dance', 'Astonish', 'Energy Ball', 'Zen Headbutt', 'Growl', 'Water Gun', 'Astonish', 'Teeter Dance', 'Absorb', 'Knock Off', 'Flail', 'Mist', 'Mega Drain', 'Fury Swipes', 'Leech Seed', 'Giga Drain', 'Zen Headbutt', 'Energy Ball', 'Hydro Pump']"
273,Seedot,"['Tackle', 'Harden', 'Absorb', 'Astonish', 'Growth', 'Rollout', 'Mega Drain', 'Payback', 'Headbutt', 'Sunny Day', 'Synthesis', 'Sucker Punch', 'Explosion', 'Take Down', 'Protect', 'Trailblaze', 'Facade', 'Magical Leaf', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Bullet Seed', 'False Swipe', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Substitute', 'Giga Drain', 'Shadow Ball', 'Energy Ball', 'Amnesia', 'Grassy Terrain', 'Nasty Plot', 'Leaf Storm', 'Solar Beam', 'Tera Blast', 'Spite', 'Grassy Glide', 'Double-Edge', 'Endeavor', 'Curse', 'Take Down', 'Leech Seed', 'Quick Attack', 'Worry Seed', 'Night Slash', 'Defog']"
274,Nuzleaf,"['Razor Leaf', 'Tackle', 'Absorb', 'Harden', 'Explosion', 'Swagger', 'Air Cutter', 'Fake Out', 'Torment', 'Astonish', 'Growth', 'Rollout', 'Mega Drain', 'Payback', 'Synthesis', 'Sunny Day', 'Extrasensory', 'Sucker Punch', 'Leaf Blade', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Snarl', 'Swift', 'Magical Leaf', 'Rock Tomb', 'Low Sweep', 'Air Cutter', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Bullet Seed', 'False Swipe', 'Brick Break', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Rock Slide', 'Swords Dance', 'Dark Pulse', 'Substitute', 'Giga Drain', 'Shadow Ball', 'Energy Ball', 'Amnesia', 'Grassy Terrain', 'Nasty Plot', 'Leaf Storm', 'Solar Beam', 'Tera Blast', 'Spite', 'Knock Off', 'Solar Blade', 'Uproar', 'Weather Ball', 'Grassy Glide', 'Lash Out', 'Psych Up', 'Double-Edge', 'Endeavor', 'Curse', 'Take Down', 'Leech Seed', 'Quick Attack', 'Worry Seed', 'Night Slash', 'Defog', 'Headbutt']"
275,Shiftry,"['Leaf Blade', 'Sunny Day', 'Air Cutter', 'Payback', 'Hurricane', 'Take Down', 'Scary Face', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Aerial Ace', 'Hex', 'Snarl', 'Swift', 'Magical Leaf', 'Icy Wind', 'Rock Tomb', 'Low Sweep', 'Air Cutter', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Bullet Seed', 'False Swipe', 'Brick Break', 'Foul Play', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Rock Slide', 'Taunt', 'Swords Dance', 'Toxic Spikes', 'Imprison', 'Dark Pulse', 'Substitute', 'X-Scissor', 'Will-O-Wisp', 'Giga Drain', 'Tailwind', 'Shadow Ball', 'Heat Wave', 'Energy Ball', 'Amnesia', 'Reversal', 'Grassy Terrain', 'Nasty Plot', 'Giga Impact', 'Focus Blast', 'Leaf Storm', 'Hurricane', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Spite', 'Knock Off', 'Vacuum Wave', 'Solar Blade', 'Uproar', 'Weather Ball', 'Grassy Glide', 'Lash Out', 'Psych Up', 'Double-Edge', 'Endeavor', 'Petal Blizzard', 'Throat Chop', 'Curse', 'Upper Hand', 'Take Down', 'Leech Seed', 'Quick Attack', 'Worry Seed', 'Night Slash', 'Defog', 'Whirlwind', 'Tackle', 'Absorb', 'Mega Drain', 'Growth', 'Razor Leaf', 'Harden', 'Explosion', 'Rollout', 'Swagger', 'Synthesis', 'Beat Up', 'Fake Out', 'Torment', 'Astonish', 'Extrasensory', 'Sucker Punch', 'Razor Leaf', 'Tackle', 'Absorb', 'Harden', 'Explosion', 'Swagger', 'Fake Out', 'Torment', 'Astonish', 'Growth', 'Rollout', 'Mega Drain', 'Synthesis', 'Extrasensory', 'Sucker Punch', 'Headbutt']"
276,Taillow,[]
277,Swellow,[]
278,Wingull,"['Growl', 'Water Gun', 'Quick Attack', 'Supersonic', 'Wing Attack', 'Water Pulse', 'Agility', 'Air Slash', 'Mist', 'Roost', 'Hurricane', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Acrobatics', 'Thief', 'Chilling Water', 'Facade', 'Aerial Ace', 'Swift', 'Icy Wind', 'Air Cutter', 'Endure', 'Rain Dance', 'Snowscape', 'U-turn', 'Air Slash', 'Sleep Talk', 'Waterfall', 'Rest', 'Fly', 'Substitute', 'Liquidation', 'Tailwind', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Hurricane', 'Brave Bird', 'Tera Blast', 'Knock Off', 'Dual Wingbeat', 'Whirlpool', 'Muddy Water', 'Feather Dance', 'Gust', 'Twister', 'Knock Off', 'Air Cutter', 'Aerial Ace', 'Aqua Ring', 'Wide Guard', 'Soak']"
279,Pelipper,"['Growl', 'Supersonic', 'Air Slash', 'Water Gun', 'Tailwind', 'Agility', 'Quick Attack', 'Protect', 'Soak', 'Wing Attack', 'Water Pulse', 'Stockpile', 'Spit Up', 'Swallow', 'Fling', 'Mist', 'Roost', 'Hurricane', 'Hydro Pump', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Acrobatics', 'Thief', 'Chilling Water', 'Facade', 'Aerial Ace', 'Swift', 'Icy Wind', 'Air Cutter', 'Fling', 'Endure', 'Rain Dance', 'Snowscape', 'U-turn', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Waterfall', 'Rest', 'Fly', 'Gunk Shot', 'Substitute', 'Liquidation', 'Tailwind', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Hurricane', 'Hyper Beam', 'Brave Bird', 'Tera Blast', 'Knock Off', 'Weather Ball', 'Dual Wingbeat', 'Whirlpool', 'Muddy Water', 'Feather Dance', 'Gust', 'Twister', 'Knock Off', 'Air Cutter', 'Aerial Ace', 'Aqua Ring', 'Wide Guard', 'Soak']"
280,Ralts,"['Growl', 'Disarming Voice', 'Confusion', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Magical Leaf', 'Confuse Ray', 'Charm', 'Double Team', 'Calm Mind', 'Psychic', 'Mystical Fire', 'Future Sight', 'Psyshock', 'Calm Mind', 'Thunder Wave', 'Light Screen', 'Protect', 'Thunder Punch', 'Ice Punch', 'Swift', 'Fire Punch', 'Reflect', 'Double Team', 'Body Slam', 'Endure', 'Icy Wind', 'Will-O-Wisp', 'Zen Headbutt', 'Future Sight', 'Psychic', 'Thunderbolt', 'Hyper Voice', 'Shadow Ball', 'Substitute', 'Taunt', 'Metronome', 'Icy Wind ', 'Growl', 'Disarming Voice', 'Double Team', 'Confusion', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Life Dew', 'Charm', 'Calm Mind', 'Psychic', 'Heal Pulse', 'Dream Eater', 'Future Sight', 'Charm', 'Protect', 'Psybeam', 'Confuse Ray', 'Thief', 'Disarming Voice', 'Charge Beam', 'Facade', 'Swift', 'Magical Leaf', 'Icy Wind', 'Draining Kiss', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Imprison', 'Skill Swap', 'Substitute', 'Will-O-Wisp', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Encore', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Misty Terrain', 'Trick Room', 'Tera Blast', 'Knock Off', 'Pain Split', 'Psych Up', 'Future Sight', 'Expanding Force', 'Alluring Voice', 'Disable', 'Confuse Ray', 'Destiny Bond', 'Mean Look', 'Memento', 'Knock Off', 'Shadow Sneak', 'Mystical Fire']"
281,Kirlia,"['Growl', 'Disarming Voice', 'Confusion', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Magical Leaf', 'Confuse Ray', 'Charm', 'Double Team', 'Calm Mind', 'Psychic', 'Mystical Fire', 'Future Sight', 'Psyshock', 'Calm Mind', 'Thunder Wave', 'Light Screen', 'Protect', 'Thunder Punch', 'Ice Punch', 'Swift', 'Fire Punch', 'Reflect', 'Double Team', 'Body Slam', 'Endure', 'Hyper Beam', 'Icy Wind', 'Will-O-Wisp', 'Zen Headbutt', 'Future Sight', 'Psychic', 'Thunderbolt', 'Hyper Voice', 'Shadow Ball', 'Substitute', 'Taunt', 'Metronome', 'Shadow Ball ', 'Growl', 'Confusion', 'Double Team', 'Disarming Voice', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Life Dew', 'Charm', 'Calm Mind', 'Psychic', 'Heal Pulse', 'Dream Eater', 'Future Sight', 'Charm', 'Protect', 'Psybeam', 'Confuse Ray', 'Thief', 'Disarming Voice', 'Charge Beam', 'Facade', 'Swift', 'Magical Leaf', 'Icy Wind', 'Draining Kiss', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Imprison', 'Skill Swap', 'Substitute', 'Will-O-Wisp', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Encore', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Misty Terrain', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Knock Off', 'Pain Split', 'Psych Up', 'Triple Axel', 'Future Sight', 'Expanding Force', 'Alluring Voice', 'Disable', 'Confuse Ray', 'Destiny Bond', 'Mean Look', 'Memento', 'Knock Off', 'Shadow Sneak', 'Mystical Fire']"
282,Gardevoir,"['Dazzling Gleam', 'Growl', 'Disarming Voice', 'Confusion', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Magical Leaf', 'Confuse Ray', 'Charm', 'Double Team', 'Wish', 'Calm Mind', 'Psychic', 'Mystical Fire', 'Moonblast', 'Future Sight', 'Psyshock', 'Calm Mind', 'Thunder Wave', 'Light Screen', 'Protect', 'Thunder Punch', 'Ice Punch', 'Energy Ball', 'Swift', 'Fire Punch', 'Reflect', 'Double Team', 'Body Slam', 'Endure', 'Hyper Beam', 'Icy Wind', 'Safeguard', 'Giga Impact', 'Will-O-Wisp', 'Zen Headbutt', 'Future Sight', 'Psychic', 'Thunderbolt', 'Hyper Voice', 'Shadow Ball', 'Substitute', 'Dazzling Gleam', 'Taunt', 'Metronome', 'Focus Blast', 'Thunderbolt ', 'Dazzling Gleam', 'Growl', 'Confusion', 'Mystical Fire', 'Double Team', 'Misty Terrain', 'Charm', 'Disarming Voice', 'Healing Wish', 'Heal Pulse', 'Hypnosis', 'Draining Kiss', 'Teleport', 'Psybeam', 'Life Dew', 'Wish', 'Calm Mind', 'Psychic', 'Moonblast', 'Dream Eater', 'Future Sight', 'Charm', 'Protect', 'Psybeam', 'Confuse Ray', 'Thief', 'Disarming Voice', 'Charge Beam', 'Facade', 'Swift', 'Magical Leaf', 'Icy Wind', 'Draining Kiss', 'Stored Power', 'Night Shade', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Taunt', 'Imprison', 'Skill Swap', 'Substitute', 'Will-O-Wisp', 'Trick', 'Aura Sphere', 'Shadow Ball', 'Hyper Voice', 'Energy Ball', 'Psychic', 'Encore', 'Thunderbolt', 'Calm Mind', 'Helping Hand', 'Psychic Terrain', 'Misty Terrain', 'Giga Impact', 'Focus Blast', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Gravity', 'Knock Off', 'Vacuum Wave', 'Misty Explosion', 'Pain Split', 'Psych Up', 'Triple Axel', 'Future Sight', 'Expanding Force', 'Alluring Voice', 'Psychic Noise', 'Disable', 'Confuse Ray', 'Destiny Bond', 'Mean Look', 'Memento', 'Knock Off', 'Shadow Sneak', 'Mystical Fire']"
